scope,anchor,outcome,outcome_label,family,modifier,modifier_label,modifier_type,paper_role,subset,fe,controls,term,b,se,p,N,clusters,mean_y,status
mech,completed_t,any_rentin,Any rented-in land,rent-in,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,none,DID at -1 SD,-0.1959851264960354,0.09725038012287486,0.043877063264798656,2754,133,0.1425059187761792,ok
mech,completed_t,any_rentin,Any rented-in land,rent-in,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,stackyear,none,lower/rest DID,-0.06080103336064982,0.05540372513780759,0.27245880202591355,2760,135,0.1425059187761792,ok
mech,completed_t,any_rentin,Any rented-in land,rent-in,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,stackyear,none,top-minus-rest differential,0.07221841932428502,0.06296543608605328,0.25140089195019777,2760,135,0.1425059187761792,ok
mech,completed_t,any_rentin,Any rented-in land,rent-in,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,stackyear,none,top group DID,0.011417385963635202,0.06509502339846523,0.8607687339870916,2760,135,0.1425059187761792,ok
mech,completed_t,any_rentin,Any rented-in land,rent-in,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,provyear,none,lower/rest DID,-0.182711780273796,0.09590902247960631,0.0567731694581496,2754,133,0.1425059187761792,ok
mech,completed_t,any_rentin,Any rented-in land,rent-in,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,provyear,none,top-minus-rest differential,0.0058588752009145345,0.049181670431964176,0.9051745734651666,2754,133,0.1425059187761792,ok
mech,completed_t,any_rentin,Any rented-in land,rent-in,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,provyear,none,top group DID,-0.17685290507288148,0.1115523266322669,0.11287986476959669,2754,133,0.1425059187761792,ok
mech,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,none,lower/rest DID,-0.08992817727886465,0.049656513663272187,0.07014013146272653,2842,136,0.1425059187761792,ok
mech,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,none,top-minus-rest differential,0.14134639121547224,0.06562397927429259,0.031249327107242483,2842,136,0.1425059187761792,ok
mech,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,none,top group DID,0.05141821393660759,0.07020263566302529,0.4639087827165026,2842,136,0.1425059187761792,ok
mech,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,none,lower/rest DID,-0.2086127767859049,0.0968448610903398,0.031232928433344038,2836,134,0.1425059187761792,ok
mech,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,none,top-minus-rest differential,0.09573317108000387,0.06294302534757694,0.12827247815875,2836,134,0.1425059187761792,ok
mech,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,none,top group DID,-0.11287960570590103,0.12114263479353359,0.35144459412551476,2836,134,0.1425059187761792,ok
mech,completed_t,any_rentin,Any rented-in land,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,none,lower/rest DID,0.017254361065967713,0.04202923025787707,0.6814154358702367,2760,135,0.1425059187761792,ok
mech,completed_t,any_rentin,Any rented-in land,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,none,bottom-minus-rest differential,-0.20146706987467594,0.10776585286188323,0.06155482116176659,2760,135,0.1425059187761792,ok
mech,completed_t,any_rentin,Any rented-in land,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,none,bottom group DID,-0.18421270880870821,0.10574754330664392,0.08150763615480272,2760,135,0.1425059187761792,ok
mech,completed_t,any_rentin,Any rented-in land,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,none,lower/rest DID,-0.10235771670625297,0.08940375228384537,0.25225354639329534,2754,133,0.1425059187761792,ok
mech,completed_t,any_rentin,Any rented-in land,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,none,bottom-minus-rest differential,-0.16274471198388085,0.09870714380051428,0.09919614495597556,2754,133,0.1425059187761792,ok
mech,completed_t,any_rentin,Any rented-in land,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,none,bottom group DID,-0.26510242869013384,0.09650722506918837,0.006014868041268839,2754,133,0.1425059187761792,ok
mech,completed_t,asinh_rentin,asinh rented-in area,rent-in,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,none,DID at mean modifier,-0.07107591955387563,0.08641938092659977,0.410818859343559,2754,135,0.32675755341373264,ok
mech,completed_t,asinh_rentin,asinh rented-in area,rent-in,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,none,heterogeneity slope,0.08494874596454147,0.05856492494682517,0.14691760551495975,2754,135,0.32675755341373264,ok
mech,completed_t,asinh_rentin,asinh rented-in area,rent-in,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,none,DID at +1 SD,0.01387282641066584,0.0990708361448551,0.888636787968249,2754,135,0.32675755341373264,ok
mech,completed_t,asinh_rentin,asinh rented-in area,rent-in,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,none,DID at -1 SD,-0.1560246655184171,0.10945907496908294,0.15403712108391152,2754,135,0.32675755341373264,ok
mech,completed_t,asinh_rentin,asinh rented-in area,rent-in,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,none,DID at mean modifier,-0.213223603260788,0.19386091953393148,0.27138473560977583,2748,133,0.32675755341373264,ok
mech,completed_t,asinh_rentin,asinh rented-in area,rent-in,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,none,heterogeneity slope,0.035980337395192276,0.049363891631491345,0.4660752673054094,2748,133,0.32675755341373264,ok
mech,completed_t,asinh_rentin,asinh rented-in area,rent-in,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,none,DID at +1 SD,-0.17724326586559574,0.21085146490471654,0.4005680069857477,2748,133,0.32675755341373264,ok
mech,completed_t,asinh_rentin,asinh rented-in area,rent-in,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,none,DID at -1 SD,-0.24920394065598028,0.1886249177246454,0.18644758864175415,2748,133,0.32675755341373264,ok
mech,completed_t,asinh_rentin,asinh rented-in area,rent-in,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,stackyear,none,lower/rest DID,-0.11528543158625199,0.100180112891015,0.24982209231810515,2754,135,0.32675755341373264,ok
mech,completed_t,asinh_rentin,asinh rented-in area,rent-in,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,stackyear,none,top-minus-rest differential,0.13297771130200992,0.1195348805246677,0.26594064186022515,2754,135,0.32675755341373264,ok
mech,completed_t,asinh_rentin,asinh rented-in area,rent-in,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,stackyear,none,top group DID,0.01769227971575793,0.11465619197853535,0.8773674946154563,2754,135,0.32675755341373264,ok
mech,completed_t,asinh_rentin,asinh rented-in area,rent-in,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,provyear,none,lower/rest DID,-0.2312759708919659,0.1885392858586799,0.21994568023039163,2748,133,0.32675755341373264,ok
mech,completed_t,asinh_rentin,asinh rented-in area,rent-in,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,provyear,none,top-minus-rest differential,0.0171105896669944,0.10669890960764147,0.8725948947190149,2748,133,0.32675755341373264,ok
mech,completed_t,asinh_rentin,asinh rented-in area,rent-in,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,provyear,none,top group DID,-0.21416538122497147,0.22983044641493125,0.35141881886804316,2748,133,0.32675755341373264,ok
mech,completed_t,asinh_rentin,asinh rented-in area,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,none,lower/rest DID,-0.15486049846252256,0.09326828569890513,0.09683867281424206,2836,136,0.32675755341373264,ok
mech,completed_t,asinh_rentin,asinh rented-in area,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,none,top-minus-rest differential,0.23222523962226535,0.12473869838977335,0.06264628764903332,2836,136,0.32675755341373264,ok
mech,completed_t,asinh_rentin,asinh rented-in area,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,none,top group DID,0.07736474115974279,0.12470451174794968,0.5350047010863122,2836,136,0.32675755341373264,ok
mech,completed_t,asinh_rentin,asinh rented-in area,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,none,lower/rest DID,-0.29146464254921983,0.19475684570620738,0.13450867043753786,2830,134,0.32675755341373264,ok
mech,completed_t,asinh_rentin,asinh rented-in area,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,none,top-minus-rest differential,0.16059256888239695,0.12347153025630085,0.1933801616261962,2830,134,0.32675755341373264,ok
mech,completed_t,asinh_rentin,asinh rented-in area,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,none,top group DID,-0.13087207366682288,0.23946488277198413,0.5847093301866866,2830,134,0.32675755341373264,ok
mech,completed_t,asinh_rentin,asinh rented-in area,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,none,lower/rest DID,0.02900329969599842,0.07230715821802171,0.6883373521871587,2754,135,0.32675755341373264,ok
mech,completed_t,asinh_rentin,asinh rented-in area,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,none,bottom-minus-rest differential,-0.3763529376387799,0.17906219793850695,0.03557079425322746,2754,135,0.32675755341373264,ok
mech,completed_t,asinh_rentin,asinh rented-in area,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,none,bottom group DID,-0.3473496379427815,0.17676510858308017,0.0494101783841978,2754,135,0.32675755341373264,ok
mech,completed_t,asinh_rentin,asinh rented-in area,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,none,lower/rest DID,-0.0696394630428558,0.19408121082438856,0.7197326680022142,2748,133,0.32675755341373264,ok
mech,completed_t,asinh_rentin,asinh rented-in area,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,none,bottom-minus-rest differential,-0.32166343692723504,0.16474251026715506,0.050876217474105125,2748,133,0.32675755341373264,ok
mech,completed_t,asinh_rentin,asinh rented-in area,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,none,bottom group DID,-0.3913028999700908,0.1587857328258373,0.013726374156339698,2748,133,0.32675755341373264,ok
mech,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,none,DID at mean modifier,-0.026450900376554363,0.12824418318257785,0.8365923586749535,2904,137,0.5052388563310247,ok
mech,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,none,heterogeneity slope,-0.04701602961173739,0.07234391354224562,0.5157593166225246,2904,137,0.5052388563310247,ok
mech,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,none,DID at +1 SD,-0.07346692998829175,0.10974649167172472,0.503225077899008,2904,137,0.5052388563310247,ok
mech,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,none,DID at -1 SD,0.020565129235183027,0.17696364671676795,0.9074852882421246,2904,137,0.5052388563310247,ok
mech,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,none,DID at mean modifier,0.14116028338646247,0.1554707855541304,0.3639026555640542,2900,136,0.5052388563310247,ok
mech,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,none,heterogeneity slope,0.02791721333744302,0.08839241055043057,0.7521294994989032,2900,136,0.5052388563310247,ok
mech,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,none,DID at +1 SD,0.16907749672390548,0.19208593791749617,0.37874123371457946,2900,136,0.5052388563310247,ok
mech,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,none,DID at -1 SD,0.11324307004901946,0.16453497883983315,0.49128820312905774,2900,136,0.5052388563310247,ok
mech,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,stackyear,none,lower/rest DID,0.025895653233648595,0.15999024813919227,0.8714179157435021,2904,137,0.5052388563310247,ok
mech,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,stackyear,none,top-minus-rest differential,-0.1326199857289765,0.14103255648722907,0.34703798309248446,2904,137,0.5052388563310247,ok
mech,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,stackyear,none,top group DID,-0.10672433249532792,0.10797916229949044,0.3229670862305345,2904,137,0.5052388563310247,ok
mech,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,provyear,none,lower/rest DID,0.1296177176345978,0.15485007847740487,0.4025627959404017,2900,136,0.5052388563310247,ok
mech,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,provyear,none,top-minus-rest differential,0.007839218274930358,0.17520898217362382,0.9643128741786985,2900,136,0.5052388563310247,ok
mech,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,provyear,none,top group DID,0.13745693590952818,0.2030837391536265,0.49850204588376656,2900,136,0.5052388563310247,ok
mech,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,none,lower/rest DID,-0.0858896337119899,0.17173277987203572,0.6169797776417699,2988,138,0.5052388563310247,ok
mech,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,none,top-minus-rest differential,0.16118300269403238,0.19135816459697216,0.39961414192692324,2988,138,0.5052388563310247,ok
mech,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,none,top group DID,0.07529336898204247,0.10920958855458983,0.49054693584743214,2988,138,0.5052388563310247,ok
mech,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,none,lower/rest DID,0.08566859362758797,0.16201306199301943,0.5969609565730669,2984,137,0.5052388563310247,ok
mech,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,none,top-minus-rest differential,0.3110516836800219,0.19945544351646524,0.11887699428535041,2984,137,0.5052388563310247,ok
mech,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,none,top group DID,0.39672027730760984,0.22137222661001246,0.07311759279801479,2984,137,0.5052388563310247,ok
mech,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,none,lower/rest DID,-0.11034260701527668,0.150536777868897,0.4635618779729149,2904,137,0.5052388563310247,ok
mech,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,none,bottom-minus-rest differential,0.3081252953187231,0.19651212373916535,0.11688791924073412,2904,137,0.5052388563310247,ok
mech,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,none,bottom group DID,0.19778268830344645,0.12825287213742556,0.1230418420744746,2904,137,0.5052388563310247,ok
mech,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,none,lower/rest DID,0.07366876765657854,0.20695175628127438,0.7218624857568793,2900,136,0.5052388563310247,ok
mech,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,none,bottom-minus-rest differential,0.0890240130765646,0.2057011055222536,0.6651721720928564,2900,136,0.5052388563310247,ok
mech,completed_t,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,none,bottom group DID,0.16269278073314314,0.15278572767874457,0.2869470771720638,2900,136,0.5052388563310247,ok
mech,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,none,DID at mean modifier,-0.04502671203664391,0.0577134002764625,0.43528624409587513,2904,137,0.11276860237968389,ok
mech,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,none,heterogeneity slope,0.0021019421517525956,0.0271715082824423,0.9383384995681419,2904,137,0.11276860237968389,ok
mech,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,none,DID at +1 SD,-0.042924769884891315,0.041218067512824245,0.29768685438766507,2904,137,0.11276860237968389,ok
mech,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,none,DID at -1 SD,-0.0471286541883965,0.08024540970134234,0.556997847354801,2904,137,0.11276860237968389,ok
mech,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,none,DID at mean modifier,0.0399459622278628,0.07247681546534974,0.5815273966438603,2900,136,0.11276860237968389,ok
mech,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,none,heterogeneity slope,0.040015771817099345,0.03800661649652718,0.2924036466001023,2900,136,0.11276860237968389,ok
mech,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,none,DID at +1 SD,0.07996173404496215,0.0866620114276816,0.3561714089008414,2900,136,0.11276860237968389,ok
mech,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,provyear,none,DID at -1 SD,-6.980958923654551e-05,0.07671035868990111,0.9992738922524822,2900,136,0.11276860237968389,ok
mech,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,stackyear,none,lower/rest DID,-0.056005930095435565,0.07188178178385196,0.43589758851614346,2904,137,0.11276860237968389,ok
mech,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,stackyear,none,top-minus-rest differential,0.03392849830675267,0.04928211240445178,0.49116653374791164,2904,137,0.11276860237968389,ok
mech,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,stackyear,none,top group DID,-0.02207743178868289,0.03627078446933834,0.5427341772869885,2904,137,0.11276860237968389,ok
mech,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,provyear,none,lower/rest DID,0.009016008629482361,0.07131715166285564,0.8993984246552955,2900,136,0.11276860237968389,ok
mech,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,provyear,none,top-minus-rest differential,0.1100465807751714,0.06867382473351075,0.1090554589601047,2900,136,0.11276860237968389,ok
mech,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,provyear,none,top group DID,0.11906258940465377,0.08562553799714516,0.1643761111962665,2900,136,0.11276860237968389,ok
mech,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,none,lower/rest DID,-0.08505391278811203,0.07924463874052261,0.28313290129740143,2988,138,0.11276860237968389,ok
mech,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,none,top-minus-rest differential,0.12020432165426995,0.07702490593481676,0.1186204470836789,2988,138,0.11276860237968389,ok
mech,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,none,top group DID,0.03515040886615792,0.024602588103749268,0.153082399085117,2988,138,0.11276860237968389,ok
mech,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,none,lower/rest DID,-0.004696313960276831,0.07091322165419298,0.9471977294387188,2984,137,0.11276860237968389,ok
mech,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,none,top-minus-rest differential,0.20150282372098413,0.09038294172788011,0.025785027104361164,2984,137,0.11276860237968389,ok
mech,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,none,top group DID,0.1968065097607073,0.09824485947046606,0.04515319678024178,2984,137,0.11276860237968389,ok
mech,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,none,lower/rest DID,-0.07329725193775355,0.06655384884969469,0.27075631715213067,2904,137,0.11276860237968389,ok
mech,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,none,bottom-minus-rest differential,0.11000467347504994,0.08891167413437709,0.2159996912420522,2904,137,0.11276860237968389,ok
mech,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,none,bottom group DID,0.03670742153729639,0.06303900951080875,0.5603666948463923,2904,137,0.11276860237968389,ok
mech,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,none,lower/rest DID,0.009078553539967393,0.08929602673910092,0.9190201575196548,2900,136,0.11276860237968389,ok
mech,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,none,bottom-minus-rest differential,0.019318243208272738,0.08668790373659249,0.8236536538592748,2900,136,0.11276860237968389,ok
mech,completed_t,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,none,bottom group DID,0.02839679674824013,0.07558934606585298,0.7071607964166488,2900,136,0.11276860237968389,ok
mech,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,none,DID at mean modifier,0.0016930033424501396,0.02864971582010528,0.9528778760282621,2760,135,0.10407940265889637,ok
mech,completed_t,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,farmdep_continuous,"Baseline farm-dependence, continuous winsorized z",continuous,continuous farm-dependence interaction,all,stackyear,none,heterogeneity slope,-0.019001852491148254,0.021551815611185538,0.3779486821588516,2760,135,0.10407940265889637,ok
